properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  tileset = "Absolute Dungeon 01",
}

tile{
  layer = 2,
  x = 64,
  y = 72,
  width = 8,
  height = 16,
  pattern = "39",
}

tile{
  layer = 2,
  x = 72,
  y = 72,
  width = 8,
  height = 16,
  pattern = "28",
}

tile{
  layer = 2,
  x = 80,
  y = 72,
  width = 8,
  height = 16,
  pattern = "27",
}

tile{
  layer = 2,
  x = 88,
  y = 72,
  width = 8,
  height = 16,
  pattern = "18",
}

tile{
  layer = 2,
  x = 112,
  y = 72,
  width = 8,
  height = 16,
  pattern = "17",
}

tile{
  layer = 2,
  x = 120,
  y = 72,
  width = 8,
  height = 16,
  pattern = "18",
}

tile{
  layer = 2,
  x = 144,
  y = 72,
  width = 8,
  height = 16,
  pattern = "19",
}

tile{
  layer = 2,
  x = 152,
  y = 72,
  width = 8,
  height = 16,
  pattern = "22",
}

tile{
  layer = 2,
  x = 160,
  y = 72,
  width = 8,
  height = 16,
  pattern = "27",
}

